id,tweet,target
226,بلاول زرداری نے ایوان میں کھڑے ھوکر مریم نواز کی گرفتاری پر عمران خان کو بے غیرت کہا  ,1
3198, یہ پاکستان کا وزیر خارجہ بغیرت کتے کابچہ اتنا روک کیوں رہا ہے لعنت ہے اس خنجر پر ,1
2820,آٶ دعا کرتے ہیں اللہ پاک اس کے غرور اور اس کو جلد سے جلد خاک میں ملا دے۔۔اور اس شخص کو عبرت کا نشان بنادے۔آمین ,0
2309,ٹوٹل بکواس، ,0
498, حنا پرویز جیسیاں کیا جانیں کشمیر کے بارے میں ساری عمر نواز فیملی کے تلوے چاٹتی رہی ,0
3200, کسی گشتی کے بچے کسے کتے کی آوارہ اولاد مادر چود کے بچے تیری گانڈ میں کیڑ,1
161,حامد میر پاک آرمی کے خلاف بکواس کرتا ہے ریاست سے یہ اپیل ہے کہ اس پر غرداری کا مقدمہ درج کر کے سزائے موت دی جائے ,0
2112,ھھھھھھ کمال کی جنگی حکمت عملی ہے نشیوں و کنجروں کی,1
1636,تحریکِ T  لپاگل P نگڑا L ,0
64,بیٹی کا دلال چل دفع ہو یہاں سے خبیث انسان بیٹی کا سودے باز,1
2054,اگر تیری بات مان لی جائے تو وہ ٹی ٹی کے باوجود عوام کو سہولت دے رہے تھے مفت عل… ,0
1127, بات احسان جتانے کی نہیں ہے بلکہ بات بیغیرتوں کو غیرت دلانے کی ہے کہ وہ پاک فوج پر بھونکتے ہیں ,0
1535, غلیظ سوچ رکھنے سے بہتر ہے یہ حجاب اتار دو۔ پردے کے پیچھے چھپا غلاظت کا ڈھیر ہو تم۔ گندی سوچ کا پلندہ۔ گھٹیا لوگ ,0
264, جب اس کی پکڑ ہوتی ہے انسان تباہ برباد ہوجاتا ہے ,0
333,گشتی ماں کی گندی اولاد,1
1359,بہت اعلیٰ تحریر ہے عدالتی نظام کے منہ پر طمانچہ  ,0
3141, یار واقعی ماننا پڑیگا تم ایک حرامی النسل جانور کی پیداوار هو سمجه گئی مادرچود  ,1
1508,بول نیوز کی اینکر فضا اکبر کا بھی اکاؤنٹ بھارتیوں نے سسپینڈ کرا دیا، اور وجہ یہ ویڈیو بنی،  ,0
1914,اس ملک میں معززین وہ ہے جو اس ملک کو دونوں ہاتھوں سے لوٹ رہےہیں,0
536,کرپشن اس کو کہتے ہیں چُبھے کانٹا جو بھگوڑی کو تو لاڑکانہ کا سستا سا کھسرا بیتاب ہوجائے,1
1297,آرمی ہیلی پیڈ میں افسوس ناک حادثہ، افراد جاں بحق افراد زخمی، کی حالت تشویشناک ہے،  ,0
1967,لکھ دی لعنت ایسے حرامی اور خبیث جج پہ  ,1
2430,جنرل باجوہ کی توسیع سے پاک فوج کاادارہ مضبوط ہوگایاکمزور؟ ,0
3438, تیری پئین دی چھولی گشتوڑ دے بچے گٹر کی پیداوار اب تیرا وقت بھی آچکا ہے تم نے افواج پر طنز کیا ,1
1310,مودی کتے کی موت مرےگا انشاءاللہ مودی کے کتے دم دبا کر باگ جائے گے کشمیر سے ,0
2310, جس بندے کی گانڈ اُس کا اپنا ماموں مارے اس کی ذہنی حالت ایسی ہی ہو گی  ,1
476,ایٹمی ملک یہ کس قسم کی باتیں کرتے ہیں انڈیا سے ہم چار جنگیں لڑچکے ھیں ,0
534,ننھے صدام کی شہادت پر وزیراعظم آزادکشمیر راجہ فاروق حیدر نے گہرے رنج و غم کا اظہار کیا ,0
1196, گورایا تیری ماں کو لن دینے کے لیے مجھے موقع ملا تو میں ضرور دوں گا کتی کے پتر تیری گانڈ میں نہ گولی ماری تو  ,1
3120, اک بات بتاؤ اگر کویی تمہاری گانڈ مار دے تو تم اسکو معاف کر دو گے اور بولو گے  اور مارو ,1
1396,انڈین مقبوضہ کشمیر میں انسانیت کی بڑھتی ھوئی انسانوں کے رکھوالوں کے صاف چہروں پہ طمانچہ ھے  ,0
1492,رزاق داود نے سی پیک منصوبے کو تباہ کرنے کی کوشش کی ,0
218,اوُئے گدھے کے منہ والے میجر اپنا یہ گٹھیا بکواس بند کر ۔ ,0
1964,تمہاری ہیجڑا فورس ایک نہتے کے سامنے بکری بنی ہے ڈوب مرو  ,1
635, کتے دیا پتر بھن چود کبھی تو پاکستان کے حق میں بول دیا کر مادر چود  ,1
2414, ایویں مادرچود بڈھا کھوسٹ بلاول کے لن کو منہ مین لیتا رہتا ہے  ,1
306,غدار کی اولاد ,1
332, بکواس بند کرو تم دو ٹکے کے کنجر کیا ثبوت ہے دو ہمیں ,1
1945,بھارت کے ایٹمی ہتھیار فاشسٹ مودی حکومت کے ہاتھ لگ چکےہیں، وزیراعظم  ,0
1800,کے الیکٹرک کا حرامی پن عروج پر۔  ,1
508, کتیا یاد کر,1
108,کسی مانی ہیرا منڈی کی سستی گشتی کی اولاد لگتی ہے باپ اس کا ضرور ہیرا منڈی کا بھڑوادلال ہوگا,1
1554,بس کر چوتیے بانسوں پہ پرچم چڑھاکر ملک کے نام روشن نہیں ہوتے,1
930,زیر نظر تصویر نمبر صاف نظر آرہی ہے کہ ایڈٹ ہوئی ہے  ,0
3209,ارے مادرچود مرضی سے کون جاتا ہے جیل,1
993, بے غیرت سے بھی گندا لفظ ہے تو وہ ان کے لئے استعمال کریں ۔۔لعنت بے شمار ان کنجروں پر ,0
1841,وڈے سائنسدان کتے دے بچے حرامی کی اولاد کشمیر کا سودا کرکے اب بکواس کررہے ہیں تمھاری اوقات حتم ہوگی ,1
2050,تیرے جیسے مرضئ کتے کے بھونکنے کی کیا اوقات ہے، تیری یا تیرے آقاؤں کی بکواس ملک میں فرقہ واریت نہیں پھیلا سکتی کتے ک… ,0
3162,ان کنجروں کو عقل نہی آنی یے اپنی ماں رنڈیا سے چدوا کر ہی سکون سے بیٹھیں گے,1
1008, کسی گشتی کے بچے کسے کتے کی آوارہ اولاد مادر چود کے بچے تیری گانڈ میں کیڑا,1
1282,انڈیا نے ایسی قوم کو للکارا ہے جو نہ موت سے ڈرتے ہیں اور نہ دشمن سے اور ان کی ایک خواہش ہوتی ہے کہ وطن پر جان قربان… ,0
2351, جیل بھیجنا تو چھوٹی بات ھے ان بیغیرتوں نے ماڈل ٹائوں میں عورتوں کو منہ پر گولیاں مار کر مار دیا تھا ,0
44, کسی کتی نسل کے ہندو کی اولاد ہو تم بے غیرت تم جیسوں کو چوک پر سنگسار کرنا چاہیے جو انڈیا کے ساتھ ہو ,1
1604,اب یہ ڈھونک ختم کرو ,1
1155,آج بلوچستان کے عوام نے کشمیر کے حق میں ریلیاں نکال کر انڈیا کے منہ پہ طمانچہ مارا ہے۔  ,0
2962, اچھا تو تیری ماں شہباز گل کی باپ نے چودا تھا اور تیرا باوجی کی گانڈ تیرے آقا قادیانی نے ماری تھی,1
2095, بہن چود علی وزیر اور محسن داوڑ کے پروڈکشن آرڈر کیوں جاری نہیں کرتے ہوں دلال کے بچے  ,1
3405, نیا مادر چود کو اضافہ ہوگیا کون ہے یہ انجم کتا اس کو سرعام گولی مارنا,1
3319,لاول کے جسم کے اندر حرام کی مقدار اتنی زیادہ ھو گئی ھے کے اسے بچپن میں اپنی والدہ کے ہمراہ کوٹ کچہری اور تھانے کے,1
558,اچھی چیزیں بولے تو بیغیرتوں۔لوٹیروں۔منی لانڈروں۔چوروں کا ٹولہ ,1
84,گشتی کے ناجائز بچے ہر بات میں ن لیگ پر کتے کی طرح بھونکنا ضروری ہے,1
228,مہا دلے ایسا ہی کچھ نام ہے تیرا تیری بہن کوسرعام چودون کسی کنجر کی اولاد  ,1
2022,کتوں اور کنجروں کی حکومت اور گشتیاں رنڈیاں وزیر  پاکستان میں اس وقت کنجروں کی حکومت ہے,1
2817,ایک کتورا گورایا ہے جو ابھی تک ہتھے نہیں چڑھ رہا ہڈی ڈال کے پٹا ڈالنا ہے,1
554, یاد کرو گی امی کو جو صرف ڈانٹتی ھے ساس کے گھر کام نہیں کرو گی ساس جھاڑو لے کر تمہاری طبیعت صاف کردے گی  ,0
2223,ان لوگوں کو پاسپورٹ چاہیے ہوتے ہیں تو لڑکیوں سے شادی کرلیتے ہیں اور پاسپورٹ ملنے کے بعد انکی غیرت جاگ جاتی ہے بلاول,0
2257, کہاں ہے وہ بہن چود بےغیرت ہیجڑا  ,1
3048, کسی جاہل پٹواری کی اولاد حلالی نطفہ تیری طرح بہن چود گھٹیا نہیں ,1
3225,ڈارمے کررہا ہے مادرچود  ,1
1052,یہ ذلت جس کو ذندگی کہتے ہیں اب ختم ہونی چاہیے ,0
2137, میرے باپ نے تو تیری امی کی گانڈ بھی ماری تھی وہ تجھے یاد نہیں  ,0
3429,بھارت کی تتہ پانی سیکٹر کے قریب بلااشتعال فائرنگ، جوابی کارروائی میں چھ بھارتی فوجی ہلاک ,0
2556, میرے چڑھے لن دے اوتے تیرا بابا  ,1
2623,ہم کس حق سے خود کو پہلے گواہ، پ… ,0
2202, جی اور ہم نے دو دن شدید بیمار رہ کر طبیعت صاف کر لی۔ بڑے شوق اور چاؤ سے  آئے تھے   ,0
804, تیرے جیسے اپنی بہن خود چھوڑ کر جاتے ہیں اور تاکید کرکے جاتے ہیں کہ پلیز زرا احتیاط کرنا,1
616,اگر آئین اور قانون کے مطابق جیسا کہ عمران خان کہتا ہے ادارے میں بناؤنگا ۔ ایکسٹینشن دینے سے ادارے تباہ ہوتے ہیں… ,0
444, سالے ہیں پیار سے پلیز نہیں تو بہنوں سے شکائت کریں حرامی پٹواری اور اسی نالائق کی حرامی اولاد ھے جو بلکل اپنی بھگوڑی ماں پر گیا ہے  ,1
2765,پاک فوج نےجوابی کارروائی میں بھارتی فوج کےبنکرز بھی تباہ کیے،ڈی جی آئی ایس پی آر ,0
2942,اوئے انڈین کتو گولے کیوں مارتے ہو، دم ہے تو اینٹ مار کردکھائیں پھر دیکھنا میرا کپتان اس کا جواب پتھر سے کیسے دیتا ہے,1
1334,ہولناک ویرانے اور اذیت ناک سناٹے صرف جنگلوں یا بیابانوں میں ہی نہیں کچھ انسانوں کے اندر بھی ہوتے ہیں۔  ,0
2716,ثاقب صاحب حکومتی نااہلی کو بے نقاب کرنے پر آپ داد کے مستحق ہیں صیح فرمایا آپ نے ہڈ حرامی میں ہم سب شیر ہیں  ,1
1764,مقبوضہ کشمیر میں ھونے والی مظالم اور انسانی حقوق کے خلاف ورزیاں نام نہاد عالمی امن کی تنظیموں کے منھ پر طمانچہ ھیں…  ,0
638, کرپشن اور کشمیر میں سے ہماری پہلی ترجیح کونسی ہے؟ سب کو علم ہے۔ بس ہم کرپشن کو جڑ سے اکھاڑ کر دم لیں گے ,0
2397, اور تم کس تربیت کا پتہ بتاتی ہو نام سیدہ والا رکھا ہے اور کوئی بھی ٹویٹ اچھی نہیں ,0
2245, کوئی وجہ ہے کہ اس مادرچود کا خاندان کتے کی موت مارا گیا۔  ,1
750, میڈم ریپ زدہ لاشیں ن لیگ کی دفتر سے نکلتے ہے اور زنا کار پی ٹی آئی والوں کو کیو ؟ مادرچود  ,1
1207,اگر بات بیغرت ہونے کی ہے تو پھر بلاول تم سے بڑا بغیرت دنیا میں نہیں ہے بلکہ بغیرت نہیں دلال ہو تم ۔ ,0
3044,کبھی کوۂی مثبت اور اچھی بات پاکستان کے لۂے یہ لعنتی کردار آپ کو نہيں کہے گا ,0
2361,خدابخش خروٹہ کابیٹا ذوالقرنین روڈ ایکسیڈنٹ میں جان کی بازی ھار گیا  ,0
2638,یا تو اپنا منہ بند رکھتے اور اگر اب منہ کھولا ھےتو ان ایم پی ایز کو نشانِ عبرت بھی بنائیں۔رپورٹ عوام نے پچھواڑےمیں لینی ہے ,0
2051, تیری بہن کو تو ابھی بھی ہندو ہی چود رہے ہیں تمہاری ماں تو ہندوں لن ہی پسند کرتی ھے ,1
2877,اللّه کرے ان لوگوں کی اور صحافیوں کی جو بکاؤ مال ھیں مرنا شروع ھو جائیں وہ بھی درد ناک موت تا کہ دوسروں کو نصحیت ھو  ,0
3222,بکواس بند کر اپنی اور گندے پانی منہ دھو جا کے ,0
1100,گشتی کے بچے اسُ نے نیچے نام مریم صفدر لکھا ھے,1
2249, نیب کو اِس حرکت پر چِھتر پڑنے چاہییں۔ ,0
920,چوروں اور لفافیوں کو تن کے رکھو  ,0
802, کمینے اور حد سے گٹھیا انسان تو چاہتا کیا ہے کہ پاکستان جنگ کر دے اور بیغرت انسان مودی حرامی کو سبق سیکھا دے ,1
546, میں سندھ اسمبلی معرض وجود میں آئی اور میں اجلاس بھی ہوگیا یہ طمانچہ اپنے ہی منہ پہ مار لے چانڈیو  ,0
1483, یہ بہن چود کہتا تھا یہ شوبازی ہوتی ہے۔ منافق آدمی اب یہ شوبازی نہیں؟ کیا یہ وزیراعظم کا کام ہے؟ ,1
18,بےغیرتی میں بلو کھسری اور حرامی پن اور چوری میں زرداری کا اپنا ایک مقام ہے  ,1
2308,ایران خفیہ طور پر خطرناک ترین ہتھیار کی تیاری میں مصروف، سیٹلائٹ تصاویر منظر عام پر آگئیں ,0
1267,لعنت اس بیغیرت کے منہ پے، کنجروں کے پاس اختیارات ہونے کے با وجود یہ حال ہے، اس بیغیرت کو عوام کو حوصلہ دینا چاہیے,1
2176,ڈاکٹر فوزیہ نےاللہﷻ کا کتاب جلایا اللہﷻ انکو دنیا میں سب لوگوں کے سامنے نشان عبرت بنائیں فوزیہ تم انسان نہیں درندے… ,0
2219,وزیراعظم آزادکشمیر کا اسمبلی اجلاس سے خطاب سن کر دل خون کے آنسو رو رہا ہے   ,0
2055,اس کھسری کی لگتا ھے کشمیر میں لوٹی ھوی عزت کو دوبارہ لوٹُلیا گیا ھے۔ کنجروں اس کا نہلا تو لینا تھا۔,1
2884,دینا کے تمام مذاہب کا مطالع کر کے دیکھ لو دنیا میں اتنا گندہ اور انسانیت سوز اور کوئی مذہب نہیں ,0
2903,تمام منصوبے پہلے آنے والی حکومتوں نے ہی متعارف کروائے، ماسوائے سیٹیزن پورٹل کے انہوں نے بس تختیاں ہی چ… ,0
3046,تھیں اور فائدہ مند نہ تھیں۔ اور وہ یہ بھی خوب جانتے تھے کہ جو شخص ان چیزوں کا خریدار بنے گا، آخرت میں اس کا کوئی حص…  ,0
1519,خدا بارڈر پر نظر رکھنے والے ہر فوجی کی حفاظت فرماے اور پارلیمنٹ پر نظر رکھنے والے ہر فوجی کو کتے کی موت نصیب کرے,1
2687,بے غیرت حکومت نے آمریت قائم کی ہوئی ہے اس بے غیرت کا انجام بھی بڑا عبرت ناک ہوگا لعنت ہو بےغیرتوں پر ,0
1803, کسی سرٹیفائیڈ کھوتی کے بچے عالمی عدالت میں جانے کا راستہ دکھانے والا بھی تیرا وہی باپ تھا,1
824,سر اس وقت ملک تاریخ کے نازک ترین دور سے گزر رہا ہے دشمن تیار بیٹھا ہے ,0
2119,دہشت گرد انڈیا مودی کتا ,1
316, اس کو کس مادرچود حرامی نے پاکستان بلوایا اس کی گ میں ڈنڈا ڈال کر اس بھی میکاسنگھ کے ساتھ انڈیا بھیج دو  ,1
2260, بیغرتو کچھ شرم کرو پیبسی پی کر آپی ماری یم کا خط ڈرائیور تک پہنچانا شرم کرو ڈرائیور کے ساتھ گیراج,1
2862, کتے حرامی بہن چود دھشت گرد ایک طرف ھمارے کشمیری بھاٸیوں اور بہنوں کو شہید کرواتے ھو اور اوپر سے عید ,1
1170, شیح راشید اور کتے کے بھونکنے میں کوئی فرق نہی ,1
1141,بلاول سکردو ميں ۔خود پی پی پی اور بی ٹيم نون ليگ پريشان جبکہ تحريک انصاف انجوائی کر رہی ہے ۔  ,0
1644,آپ سے گزارش ہے کہ ہر ایکسٹنشن اچھی نہیں ہوتی ,0
2913,ان کنجروں سے بس Dچوک میں مجرے کروا لو,1
1955, گھسرا گھسرے کی گانڈ مارے تو مزہ کس کو آۓ گا  ,1
2960,نیازی عمران تو جتنی بکواس کرتا تھا تیرے ساتھ اس سے… ,0
595, اس کتی نسل کو سب پتہ ہے سودا ہو گیا ہے بند کرو یہ ڈرامے بازی کنجرو ,1
2167, بھائی حرامی ہی بکواس کرتے ہیں پاک فوج کے خلاف۔حلالی نہیں ,1
556, تیری بہن کو سو کتوں کا ۔۔۔ ذلیل عورت اس حرامی عمران اور بہن چود باجوہ نے کشمیر بیچ دیا ہے تیرا کیڑا,1
3252,ابے حرامی اپنی ماں کی ننگی تصاویر پھینکنے,1
3277, بکواس بند کر حرامی کتے ,1
2979,یہ بےغیرت باپ کی بیٹی وینا رنجیتی تو ایک تصدیق شدہ کنجری ہے ایسے کنجروں کو ignore کرنا چاہئے,1
504,ھمیں خڑکمر میرعلی وانہ کےواقعات کے شہداء ارمان لونی شہید یاد ھے فاٹا پشتونخواہ میں ھوئے مظالم ق… ,0
2458,گشتی خانے بھیجنا چاہیے  ,1
1248,اللہ مرحوموں کو جنت الفردوس اور لواحقین کو صبرے جمیل عطا فرماۓ۔ — feeling sad  ,0
2552, آوے رنڈی کے بچے عید والے دن میری زبان گندی نی کروا میں تیری بہن چود دینی ہے بھڑوے  ,1
2708,اب ضرورت ہےتو صرف پیر اعلی جناب کی بددعاوں ک… ,0
3284, ٹھیک ہے اگر وہ گھٹیا ہیں تو آپ بھی گھٹیا رہیں۔ ,0
1782, غلطی ہماری ہے،نہ تم جیسوں کوگلے لگاتے نہ آج یہ منہ دیکھنا پڑتا،یہ انڈین مہاجر اتنے حرامی ہیں ,1
939,جب مسلمان کو کافر سے بھی زیادہ موت کا خوف لاحق ہو جائے تو وہ ہتھیار اٹھاتا نہیں ہتھیار ڈالتا ہے۔  ,0
22,خنزیر سے بھی پلیت انسان ہے یہ نواز خبیث اور اسکی پوری پارٹی,1
3472, چل مونچوں والے کتے پاک فوج پربھونکتا را کے اہجنٹ تیری گانڈ پر گولی مارے گے  ,1
2880,افسوس ناک خبر سرینگر۔۔۔بھارتی فوج نے دو کشمیری صحافیوں عابد حسین اور احمد بٹ کو شہید کردیا۔ ,0
3110, کشمیر جل رہا ہے اور ہمارے حکمران سو رہے ہیں آخر کب تک وہ اپنی جانیں قربان کرتےرہیں گئے  ,0
2875, لکھ دی لعنت ہوے تیرے اوتون,1
705,گشتی ماں کے بچے أج تو بھی باتیں کرتا ہے,1
839,یہ بزدلانہ اور بےغیرتانہ الفاظ کسے خوددار حکمران کے نہیں بلکہ زانی اور بدکردار کےہی ہوسکتےہیں  ,0
1987,افغان قوم کو چاہیے کہ وہ اپنے ایسے دشمنوں کو پہچانے جو بجائے اصل قصوروار کی مذمت کرے یہ پاکستان کے خلاف بکواس کر رہ… ,0
579,تم گھٹیا ہو,1
2379,سر ہم ان حرام خوروں کو نہی چھوڑیں گے یے بزدل فوج ہے حملہ کرکے عورتوں کے پیچھے چھپ جاتے ہیں اب یے ایک گولی چلائیں گے… ,0
2216,گشتی بھکی تےنھیں مر رھی  گشتی ماں کا بچہ,1
2977,کسی کشتی دیے زبان کو لگام دو ,0
2395,اور دہشتگرد بھی ہم… ,0
623, بےغیرتوں کا تخم تو خود ہے بلاول ذوالفقار علی بھٹو کے نام پر کلنک ,0
3093,تاریخ کا وہ واحد حکمران جس کے اقدامات پر لوگ تنقید نہیں کرتے بلکہ اس کا پرانا کلپ دکھا کر ذلیل کرتے ہیں  ,0
903, کیا گانڈ ماری ہے خان صاحب نے علی زیدی کی ,1
1234,لگتا ھے آج کتی کا پٹہ کھول دیا ھے کسی نہیں بہن چود بھونکے جا رھی ھے رک جا کنجری کتیا  ,1
1565, کوئی انتہائی گھٹیا عورت ہے یہ۔ ,1
256,گزرا سال وطن عزیز اور پاکستانی عوام عزت کا ایک سال تھا ساری دنیا میں پاکستان کی کھوئی ہوئی عزت بحال ہوئی ہے ,0
3426,بھارتی حکومت کان کھول کر سن لے  ,0
2174,مولانا فضل الرحمن اگر تو بھول کر کشمیر کے بارے میں کوئی بکواس کی اور ازادکشمیر داخل بھی ہوا نہ تو اتنے تمارے اگے پ… ,0
1158,تبدیلی کے فقط ایک سال نے ہمیں مالدیپ، نیپال اور بھوٹان سے بھی نیچے لا پھینکا,0
1912, سال سے تم نہیں بھونکے اب اپنی سیاست چمکانے کے لیے حکومت پر حملے کر رہے ہو  کتے کے بھوکنے اور تمھارے بھوکنے میں کوئ فرق نہیں ,1
1811,فیصلہ کر لیا ہے کہ پانچوں میں س… ,0
1739, برکھا دت شائد نہیں جانتی کہ خان جو بولتا ہے وہ کرکے دکھاتا ہے اور جب مارتا ہے تو رونے نہیں دیتا  ,0
2635,یعنی آپ سمجھتی ہیں کہ یہ کام بھی عمران نہیں کر رہا۔۔۔مہنگائی بڑھ گئی اسٹاک ایکسچینج تباہ۔۔نہ گھر نہ نوکری نہ گورنر… ,0
78, تمھاری قسمت میں اب صرف اور صرف بکواس کرنا رہ گیا ہے اب تو لگتا ہے تم پاکستان مخالف قوتوں کے ہاتھوں بک گئے ہو ,0
2858, کشمیر آزاد کروانے کے لیے اس کی بیٹی کو چوک میں چودا جائے ۔سالا حرامی بہن چود ۔شامی کتا سور  ,1
957,نہ دشمن کے دانت کھٹے کیئے نہ کشمیر کو پاکستان بنایا ۔۔۔ ہنہہ ,0
1589,انڈین فوج کے ظلم کی وجہ سے کشمیر میں بیس دن سے سکول بند پڑے ھیں۔  ,0
3172, اللہ کرے یہ اچهے صحافی جلد مر جاہیں تاکہ جلد جنت میں جاہیں اس سے پہلے کہ یہ حرامی ھو جایں  ,1
110, روپیہ کی چوری پر برہنہ اور تشدد کرکے قتل کرنے والوں کو شرم تک نہیں آئی ، خدا کا عذاب نہیں ٹوٹا ان پر ,0
2706,گشتی بہن کے دلے  ,1
2460, جس انسان کی زندگی دلالی اور PC ہوٹل میں دگڑ دلّا بن کے گُزری ہو اُس مادر چود کو ہاشوانی کنجر کہیں ,1
2592,کسی گشتی ماں کے بچے جو بھی ہیں لیکن یہ دیکھ ہر بندہ لڑنے کے لیے تیار ہے تو بس تیاری رکھ تیرا سر تن سے جدا ہونے والا ہے۔۔,1
1628,جتنا بڑا چیلنج خان صاحب نے ان کو دیا، واقعی اگر کام کرنے پہ آتے تو راتوں کی نیند حرام ہو جانی تھی۔ ,0
2080, تم سب لوڑے اس وقت جمہوریت کی گانڈ میں سوئے مرے تھے جب ماں ئولنا ڈیزل کشمیر کمیٹی کا چئیرمین تھا  ,1
883,اوئے گشتی کے بچے کتی کے بچے اپنے امی کے یاروں کو خوش کر رہا  ,1
590, گٹر نیوز کے دفتر کو آگ لگائی جاے مادرچود کو  ,1
2973, خان صاحب کب تک جھوٹ بولو گے کیوں اپنے پیشے سے غداری کر رھے ,0
72, لعنت تیرے ماں باپ پر جو تجھ جیسے حرامی غلام پیدا ہواں ہے ان سے ,1
2505,پاک فوج نے بھارتی فورسز کے بنکرز بھی تباہ کیے،ڈی جی آئی ایس پی آر ,0
1865,انسانی جان کا کوئی مول نہیں ,0
193,السلام و علیکم ہماری ایک اردو پوائنٹ کی میڈیا اینکر ھے جس کا نام کنول آفتاب ھے اتنی گھٹیا اور گندی لڑکی ھے ,1
827,واقعی نہ چاہتے ہوۓ بھی سچ تمھارے منہ سے نکل گیا اب زرا آنکھیں کھول کر دماغ کو کھول کر دیکھو,0
3353,پھر کہتے ہیں ہمیں نمک حرام کیوں کہتے ہو ہماری ہڈی کھا کر ہمیں ہی کاٹتے ہو شکل دیکھو اس حرامی کی شکل دیکھو منحوس   ,1
2743,اوئے گانڈو کے لوڑے ,1
1309, مراد سعید تو حرامی ہے اور تیرا کتا باپ عمرو نیازی مادرچود ہے تم دونوں گانڈو واشل ہو انڈیا نے تم سب ,1
1252,اوئے نمک حرام دلے پاک بھارت مزکرات میں سب سے بڑی رکاوٹ ھیں اس نمک حرام کا کچھ نہ کچھ کرنا چاھیے,1
263,کسی نے آپ کے گھر والوں کو یرغمال بنایا ہوا ہو اور ان کی عزت لوٹ رہا ہو ,0
3399,ارب ڈالرز کی بکواس تمھارے لُچے لیڈر کی اس کُڑی کے خسم کے پیو اسحاق ڈار نے کی تھی، جو کا… ,0
2039,چلیں جی شروع کرتے ہیں یہ ٹرینڈ اور پٹواریوں اور پیپلیوں کی بکواس کا جواب دیتے ہیں ,0
1665,علی زیدی صاحب اور سندھ حکومت بتاؤ ان کی موت کا ذمہ دار کون ہے,0
973, تیری گانڈ مارے بندہ اور رونے بھی نہ دے  ,0
2346, پاکستانی فوج نے بھارتی فوجی چوکی کو کیسے اڑا دیا  ,0
1258,تو کتی ھے گشتی ھے خود تو گندے کام چھوڑ دیں,1
852, سمجھا ہی رہی تھی مگر یہ بکواس پر اتر آئے اور مجھے بکواس سننے کی عادت نہیں ھے چاھے سبھی مجھے انفالو کردیں,0
555,آج انڈیا کی ریاست ناگا لینڈ نے اپنا یوم آزادی پاکستان کے ساتھ منا کے انڈیا کے منہ پہ ذبردست طمانچہ رسید کیا ھے  ,0
163,ساحر کی گشتی کی جلن ہم سمجھ سکتے ھیں,1
1371,پاک فوج نےبھارتی چوکیوں کونشانہ بنایا،ڈی جی آئی ایس پی آر,0
1942,ایک نام نہاد جعلی سردار نے آج پریس کانفرنس میں دھمکی آمیز الفاظ کا استعمال کیا جسکی میں مذمت کرتا ہوں,0
2130, ان کنجروں کی بنڈ لال رہنی چاہیئے,0
289,ممے,1
1908,اس گھٹیا ترین زہنیت کی بس مزمت ہی کی جا سکتی ہے ,0
3186,شوہر لڑکی کی عزت لوٹ رھا اس دوران بیوی اس منظر کی ویڈیو بناتی رہی۔فلم کا عنوان تھا کشمیر بنے گا پاکستان ,0
3036,کنجری اپنے پیدا کرنے والےمہا کنجروں کے ساتھ,1
2038,کوئی بھی منہ اُٹھا کر کسی شریف عورت کو ہیرس کرنا شروع کر دے ,0
2692,بھارتی میڈیا نے پاکستانی راکٹ حملوں میں تباہ شدہ بھارتی ٹینکرز اور چوکیوں کی تصویریں جاری کر دی ۔,0
1943, تیری پین دس کُوسہ ماریا کسی گشتنی نسل دیا پینڑ لنا بے غیرتا۔  ,1
1340, کیا بکواس ہے ری ٹویٹ کے ڈر سے انڈیا کشمیر چھوڑ کر بھاگ جائے گا ,0
853,شکل سے تو تمہاری نسل کتے کی لگ رہی ہے تم جیسے بےحس کنجروں کی وجہ سے ملک کو تباہی کا سامنا ہے,1
1336,ہمارے پاکستانی جوان یہ یقین رکھتے ہیں کے ہم اپنے وطن کی خاطر جان دیں گے تو بھی ہم زندہ رہیں گے ,0
3157,بولتی بند فیس بک کے زبان درازوں کی زبان سیاستدانوں کے سامنے ان کے دانتوں کے پیچھے کیوں چھپ جاتی ہے  ,0
2005,بہن چود کُتّے کے پُتر کھوتے کی نسل,1
3130,یہ سارے بےغیرت تو حکمران نہیں بلکہ چور ڈاکو تھے۔ لوٹ مار کررھےتھے۔,1
2861,درفٹے منہ ,0
3357,بے غیرتی میں بلاول کھسری اور حرامی پن اور چوری میں زرداری کا اپنا ایک مقام ہے  ,1
1189,میری بند آںکھیں بھی تم پڑھ لیتے ہو مجھ کو اتنا جان چکے ھو تم بھی نا ,0
1214, اوہ کسی کھوتی کے بچو بنا بنایا پاکستان تم کو دیا اور تم بیغرتوں نے اسکا برا حال کر دیا ۔۔ ,0
2853,اس بزرگ کی طرف دیکھ کے کوئی رحم کھاو کشمیر پر او بیغرت حکمران تیرے شکل پر لعنت جس جس نے بھی اس بیغرت کو ووٹ دیا,0
2254,جب مقبوضہ کشمیر میں مسلمان ہی زندہ نہیں بچیں گے تو انڈیا سے خالی کشمیر لے کر وہاں ہم اپنا قبرستان بنائیں گے کیا  ,0
567,دنیا گول نہیں مادرچود ہے  ,1
2144,صحافی اور پشتون تحفظ موومنٹ کے حمایتی خلیل خان محسود کو دن دھاڑے شہید کر دیا گیا اللہ…   ,0
553,زبردست جواب پاک فوج کا ,0
843, مادرچود صحافیوں کے نام پہ دھبہ ہے تو  ,1
1060,کمینا,1
